Stock,Month,Actual_Closing_Price,Predicted_Closing_Price
TORNTPHARM.NS,2024-10,3202.64990234375,3253.6339477539063
TORNTPHARM.NS,2024-11,3324.199951171875,3194.734953613281
TORNTPHARM.NS,2024-12,3332.5,3329.5185009765623
EDELWEISS.NS,2024-01,70.19999694824219,74.35799774169922
EDELWEISS.NS,2024-02,75.80000305175781,78.43469890594483
EDELWEISS.NS,2024-03,63.54999923706055,72.30949874877929
EDELWEISS.NS,2024-04,78.75,76.04729959487915
EDELWEISS.NS,2024-05,71.75,76.47759885787964
EDELWEISS.NS,2024-06,65.19999694824219,77.06799909591675
EDELWEISS.NS,2024-07,69.77999877929688,76.93939924240112
EDELWEISS.NS,2024-08,109.36000061035156,96.47600019454956
EDELWEISS.NS,2024-09,142.0500030517578,134.11450271606446
EDELWEISS.NS,2024-10,109.52999877929688,124.38019989013672
EDELWEISS.NS,2024-11,122.91000366210938,124.33750274658203
EDELWEISS.NS,2024-12,129.24000549316406,130.0153030395508
KESORAMIND.NS,2024-01,170.75,176.18850006103514
KESORAMIND.NS,2024-02,169.10000610351562,169.18290328979492
KESORAMIND.NS,2024-03,171.14999389648438,174.43279602050782
KESORAMIND.NS,2024-04,181.25,177.89079818725585
KESORAMIND.NS,2024-05,180.85000610351562,190.4396044921875
KESORAMIND.NS,2024-06,209.99000549316406,204.54270492553712
KESORAMIND.NS,2024-07,217.14999389648438,216.01034576416015
KESORAMIND.NS,2024-08,208.85000610351562,218.14840301513672
KESORAMIND.NS,2024-09,223.99000549316406,217.07650451660157
KESORAMIND.NS,2024-10,211.3000030517578,234.05429748535155
KESORAMIND.NS,2024-11,216.99000549316406,209.2017041015625
KESORAMIND.NS,2024-12,228.83999633789062,232.9153483581543
THERMAX.NS,2024-01,3181.25,3060.2879858398437
THERMAX.NS,2024-02,3637.25,3023.913994140625
THERMAX.NS,2024-03,4192.35009765625,3696.9869360351563
THERMAX.NS,2024-04,4669.60009765625,4600.268100585938
THERMAX.NS,2024-05,5404.64990234375,5133.812426757812
THERMAX.NS,2024-06,5351.0,5438.816015625
THERMAX.NS,2024-07,5071.7998046875,5305.5713671875
THERMAX.NS,2024-08,4372.7998046875,4755.129389648438
THERMAX.NS,2024-09,5100.2001953125,4809.976110839843
THERMAX.NS,2024-10,4925.4501953125,4940.543046875
THERMAX.NS,2024-11,4590.10009765625,4651.4191015625
THERMAX.NS,2024-12,4655.0,4648.63548828125
NLCINDIA.NS,2024-01,259.29998779296875,256.7610917663574
NLCINDIA.NS,2024-02,222.4499969482422,242.15975051879883
NLCINDIA.NS,2024-03,228.10000610351562,235.86820236206054
NLCINDIA.NS,2024-04,242.35000610351562,238.9558543395996
NLCINDIA.NS,2024-05,236.5,235.6394990539551
NLCINDIA.NS,2024-06,240.14999389648438,240.69404525756835
NLCINDIA.NS,2024-07,287.8599853515625,240.01449829101563
NLCINDIA.NS,2024-08,275.1000061035156,266.51175079345705
NLCINDIA.NS,2024-09,282.5,282.3429968261719
NLCINDIA.NS,2024-10,257.5,262.3669985961914
NLCINDIA.NS,2024-11,258.8500061035156,247.76630020141602
NLCINDIA.NS,2024-12,266.29998779296875,268.65349609375
